MachineID,Timestamp,Temperature,Vibration,Pressure,RPM,OperatingHours,LastMaintenanceDays,Failure
85,2024-01-02 15:00:00,61.07,2.045,111.34,1414.6,3875.9,39,0
85,2024-01-02 16:00:00,63.34,1.931,114.2,1405.4,3922.9,35,0
85,2024-01-02 17:00:00,64.84,2.078,110.54,1425.6,4012.0,29,0
85,2024-01-02 18:00:00,60.92,2.123,109.73,1386.4,4289.6,25,0
85,2024-01-02 19:00:00,59.26,1.627,106.68,1386.1,4559.8,36,0
85,2024-01-02 20:00:00,62.49,1.822,111.04,1441.9,4314.9,23,0
85,2024-01-02 21:00:00,59.78,1.896,111.12,1400.2,4259.7,33,0
85,2024-01-02 22:00:00,62.29,1.868,107.16,1380.3,4300.6,27,0
85,2024-01-02 23:00:00,59.61,1.531,109.09,1456.5,4672.9,24,0
85,2024-01-03 00:00:00,62.49,1.295,111.15,1420.5,3976.6,30,0
85,2024-01-03 01:00:00,60.56,1.52,111.24,1387.1,4151.9,32,0
86,2024-01-01 00:00:00,64.76,0.635,89.33,1046.6,4567.6,35,0
86,2024-01-01 01:00:00,64.37,1.124,92.42,1048.5,4269.7,28,0
86,2024-01-01 02:00:00,69.97,0.605,90.32,1056.9,4729.5,33,0
86,2024-01-01 03:00:00,63.75,0.395,90.88,1065.7,3986.6,26,0
86,2024-01-01 04:00:00,70.87,0.937,94.7,1097.8,4615.2,26,0
86,2024-01-01 05:00:00,65.35,0.633,93.59,1079.4,4439.9,24,0
86,2024-01-01 06:00:00,67.99,0.734,88.07,1099.7,4308.7,31,0
86,2024-01-01 07:00:00,68.35,1.494,88.81,1116.8,4166.5,19,0
86,2024-01-01 08:00:00,64.23,1.203,86.07,1124.4,4327.9,35,0
86,2024-01-01 09:00:00,69.41,0.867,88.56,1070.3,4672.2,32,0
86,2024-01-01 10:00:00,69.45,0.583,90.18,1048.8,4169.7,25,0
86,2024-01-01 11:00:00,69.02,0.061,91.21,1002.3,4497.2,31,0
86,2024-01-01 12:00:00,66.43,1.061,91.96,1064.2,4410.1,36,0
86,2024-01-01 13:00:00,67.65,1.092,90.67,1093.9,4332.8,24,0
86,2024-01-01 14:00:00,68.66,0.919,92.21,1087.1,4667.4,28,0
86,2024-01-01 15:00:00,66.18,0.844,93.29,1099.1,4164.0,24,0
86,2024-01-01 16:00:00,71.4,0.632,90.47,1086.3,4264.6,30,0
86,2024-01-01 17:00:00,64.75,0.338,88.7,1092.6,3979.9,24,0
86,2024-01-01 18:00:00,66.29,1.073,83.84,1061.0,4249.9,27,0
86,2024-01-01 19:00:00,67.13,0.951,95.45,1093.4,4006.1,33,0
86,2024-01-01 20:00:00,67.33,0.383,83.86,1029.4,4253.9,30,0
86,2024-01-01 21:00:00,67.41,0.951,85.45,1048.9,4405.4,21,0
86,2024-01-01 22:00:00,61.64,0.569,90.18,1061.4,3936.3,33,0
86,2024-01-01 23:00:00,67.96,0.382,92.55,1105.2,4370.9,32,0
86,2024-01-02 00:00:00,67.21,0.568,87.58,1026.3,4636.6,29,0
86,2024-01-02 01:00:00,66.41,0.36,90.55,1068.7,4043.9,28,0
86,2024-01-02 02:00:00,67.88,0.408,87.18,1072.2,4573.5,29,0
86,2024-01-02 03:00:00,63.66,0.497,89.13,1028.6,3913.7,31,0
86,2024-01-02 04:00:00,66.42,1.116,90.59,1080.5,4213.8,35,0
86,2024-01-02 05:00:00,65.67,0.726,90.07,1095.5,4499.2,32,0
86,2024-01-02 06:00:00,65.35,0.67,92.33,1060.3,3987.9,23,0
86,2024-01-02 07:00:00,68.51,0.432,90.9,1073.4,4391.9,36,0
86,2024-01-02 08:00:00,64.53,0.328,84.14,1121.9,4537.6,34,0
86,2024-01-02 09:00:00,68.06,0.956,95.29,1139.9,4760.9,31,0
86,2024-01-02 10:00:00,68.84,0.285,91.53,1036.7,4013.2,27,0
86,2024-01-02 11:00:00,65.53,0.714,89.94,1029.5,4534.7,31,0
86,2024-01-02 12:00:00,69.12,0.842,95.03,1097.1,4418.6,30,0
86,2024-01-02 13:00:00,65.38,0.514,87.33,1094.6,4625.2,30,0
86,2024-01-02 14:00:00,70.41,0.703,88.88,1053.1,4276.7,26,0
86,2024-01-02 15:00:00,69.3,0.359,87.14,1062.6,4269.4,29,0
86,2024-01-02 16:00:00,65.03,0.71,96.3,1058.9,4282.6,20,0
86,2024-01-02 17:00:00,65.6,0.878,90.56,1130.0,4043.2,30,0
86,2024-01-02 18:00:00,69.79,0.565,88.89,1079.4,4457.6,17,0
86,2024-01-02 19:00:00,67.93,0.953,87.54,1123.5,4543.4,28,0
86,2024-01-02 20:00:00,65.76,0.908,84.56,1109.7,3987.7,26,0
86,2024-01-02 21:00:00,64.98,0.853,91.35,1056.5,4597.7,29,0
86,2024-01-02 22:00:00,66.41,0.576,90.65,1069.8,4227.5,32,0
86,2024-01-02 23:00:00,67.89,0.803,87.42,1074.6,4326.7,27,0
86,2024-01-03 00:00:00,65.3,0.704,90.97,1122.1,4019.1,33,0
86,2024-01-03 01:00:00,70.73,0.989,93.46,985.7,3919.5,30,0
87,2024-01-01 00:00:00,65.15,-0.148,103.55,1136.9,4118.1,39,0
87,2024-01-01 01:00:00,64.77,0.862,103.59,1211.9,4488.2,24,0
87,2024-01-01 02:00:00,62.08,0.975,98.71,1220.2,4502.6,38,0
87,2024-01-01 03:00:00,62.27,0.25,99.37,1247.0,4751.8,35,0
87,2024-01-01 04:00:00,61.56,0.775,102.48,1146.7,4201.7,33,0
87,2024-01-01 05:00:00,62.08,0.931,101.16,1150.3,4208.7,29,0
87,2024-01-01 06:00:00,63.19,0.918,99.91,1148.6,4494.2,30,0
87,2024-01-01 07:00:00,65.67,0.15,104.51,1199.8,4626.5,34,0
87,2024-01-01 08:00:00,61.84,-0.231,100.4,1167.2,4395.5,27,0
87,2024-01-01 09:00:00,64.14,0.787,99.8,1158.7,4198.9,35,0
87,2024-01-01 10:00:00,61.44,0.913,103.17,1189.1,4690.5,33,0
87,2024-01-01 11:00:00,64.48,0.822,108.07,1223.1,4333.7,27,0
87,2024-01-01 12:00:00,60.9,0.753,100.81,1214.9,4384.2,31,0
87,2024-01-01 13:00:00,64.41,1.369,102.53,1154.5,4469.7,37,0
87,2024-01-01 14:00:00,62.8,0.812,104.26,1153.6,4275.4,38,0
87,2024-01-01 15:00:00,63.56,0.736,100.99,1181.3,4168.3,31,0
87,2024-01-01 16:00:00,60.47,0.706,102.77,1160.3,3930.3,23,0
87,2024-01-01 17:00:00,65.17,0.702,96.03,1187.9,4645.1,27,0
87,2024-01-01 18:00:00,64.72,0.509,97.68,1185.9,4362.5,33,0
87,2024-01-01 19:00:00,64.94,0.69,97.34,1146.8,4492.0,33,0
87,2024-01-01 20:00:00,62.48,0.775,107.03,1158.2,4589.2,31,0
87,2024-01-01 21:00:00,66.64,0.601,102.55,1181.6,4447.0,24,0
87,2024-01-01 22:00:00,62.34,0.673,103.7,1191.0,4671.6,28,0
87,2024-01-01 23:00:00,61.81,0.908,106.25,1174.0,4422.5,40,0
87,2024-01-02 00:00:00,67.45,0.285,98.13,1188.4,4146.1,31,0
87,2024-01-02 01:00:00,62.99,0.69,102.54,1189.4,4691.1,25,0
87,2024-01-02 02:00:00,64.98,0.862,99.91,1184.2,4501.1,39,0
87,2024-01-02 03:00:00,63.97,0.707,99.37,1177.6,4580.4,29,0
87,2024-01-02 04:00:00,63.74,0.628,99.87,1228.5,4423.1,21,0
87,2024-01-02 05:00:00,66.65,0.848,104.46,1159.6,4299.1,38,0
87,2024-01-02 06:00:00,66.87,0.69,101.55,1096.2,4815.3,38,0
87,2024-01-02 07:00:00,63.18,0.482,102.61,1235.9,4642.2,24,0
87,2024-01-02 08:00:00,63.23,0.615,104.87,1175.5,4339.2,27,0
87,2024-01-02 09:00:00,65.31,0.38,103.79,1169.2,4351.1,28,0
87,2024-01-02 10:00:00,65.23,1.099,100.55,1209.6,4367.3,28,0
87,2024-01-02 11:00:00,62.72,1.016,97.5,1161.8,4211.7,40,0
87,2024-01-02 12:00:00,65.94,0.761,102.08,1143.0,4436.7,30,0
87,2024-01-02 13:00:00,64.7,1.347,102.72,1191.9,4178.2,25,0
87,2024-01-02 14:00:00,64.59,0.157,105.66,1157.4,4219.5,27,0
87,2024-01-02 15:00:00,63.6,0.588,103.03,1180.9,4644.7,24,0
87,2024-01-02 16:00:00,64.46,0.771,103.89,1184.1,4657.2,39,0
87,2024-01-02 17:00:00,64.66,0.786,104.02,1216.6,4321.0,33,0
87,2024-01-02 18:00:00,64.95,0.467,98.91,1158.6,4410.7,26,0
87,2024-01-02 19:00:00,64.24,0.612,91.8,1239.3,4084.7,29,0
87,2024-01-02 20:00:00,67.85,0.824,98.87,1133.8,4224.3,27,0
87,2024-01-02 21:00:00,63.26,0.784,100.94,1166.9,4745.1,34,0
87,2024-01-02 22:00:00,62.4,0.942,96.64,1233.5,4308.8,20,0
87,2024-01-02 23:00:00,63.88,0.466,98.93,1194.0,4377.2,45,0
87,2024-01-03 00:00:00,65.51,0.138,100.32,1193.2,4324.1,33,0
87,2024-01-03 01:00:00,63.82,0.334,97.56,1135.8,3976.7,34,0
88,2024-01-01 00:00:00,64.12,1.386,90.47,1007.1,4446.5,20,0
88,2024-01-01 01:00:00,62.68,1.464,90.97,985.5,4044.6,31,0
88,2024-01-01 02:00:00,68.58,1.345,90.49,1005.7,4131.1,27,0
88,2024-01-01 03:00:00,68.53,1.498,90.28,962.3,4462.0,21,0
88,2024-01-01 04:00:00,65.65,1.517,94.42,1007.3,4029.7,30,0
88,2024-01-01 05:00:00,64.17,1.181,90.35,928.5,4533.1,31,0
88,2024-01-01 06:00:00,68.13,1.504,91.52,984.3,4283.2,29,0
88,2024-01-01 07:00:00,62.33,1.618,96.24,950.4,4569.0,27,0
88,2024-01-01 08:00:00,60.68,1.235,90.86,1028.5,4796.4,21,0
88,2024-01-01 09:00:00,64.62,1.269,90.69,984.8,4249.0,26,0
88,2024-01-01 10:00:00,67.45,1.527,86.11,974.7,4565.7,27,0
88,2024-01-01 11:00:00,67.76,1.203,91.49,970.9,4223.0,27,0
88,2024-01-01 12:00:00,66.02,1.48,93.52,976.8,4414.0,30,0
88,2024-01-01 13:00:00,68.94,1.614,93.0,945.0,4520.1,30,0
88,2024-01-01 14:00:00,67.16,1.169,95.15,957.9,4248.2,34,0
88,2024-01-01 15:00:00,62.64,1.627,93.85,918.6,4483.0,25,0
88,2024-01-01 16:00:00,69.13,1.644,91.17,973.1,4835.5,27,0
88,2024-01-01 17:00:00,65.27,1.689,91.53,984.2,4153.8,26,0
88,2024-01-01 18:00:00,66.51,0.816,95.97,935.8,4553.6,22,0
88,2024-01-01 19:00:00,63.1,1.27,93.89,950.8,4583.5,30,0
88,2024-01-01 20:00:00,64.56,1.362,92.26,1022.6,4664.6,39,0
88,2024-01-01 21:00:00,69.93,1.487,93.98,914.5,4613.1,31,0
88,2024-01-01 22:00:00,62.1,1.719,89.94,985.4,4074.9,32,0
88,2024-01-01 23:00:00,65.41,1.56,92.79,952.9,4349.0,30,0
88,2024-01-02 00:00:00,66.38,1.997,96.8,981.4,4350.5,27,0
88,2024-01-02 01:00:00,64.67,1.762,92.11,1038.5,4585.7,32,0
88,2024-01-02 02:00:00,63.65,0.982,88.83,1002.7,4532.7,28,0
88,2024-01-02 03:00:00,64.13,1.942,94.23,966.8,4487.8,30,0
88,2024-01-02 04:00:00,62.62,1.557,94.44,980.7,4010.7,27,0
88,2024-01-02 05:00:00,67.71,1.292,89.16,953.4,4308.5,23,0
88,2024-01-02 06:00:00,65.47,1.589,90.28,999.5,4685.9,26,0
88,2024-01-02 07:00:00,65.48,1.131,87.69,939.7,4345.5,38,0
88,2024-01-02 08:00:00,69.65,1.212,91.15,952.0,4666.7,30,0
88,2024-01-02 09:00:00,64.69,1.412,94.14,890.4,4395.3,25,0
88,2024-01-02 10:00:00,66.42,1.191,97.61,981.4,4286.2,25,0
88,2024-01-02 11:00:00,64.03,1.104,93.88,929.7,4391.8,22,0
88,2024-01-02 12:00:00,68.04,1.731,96.01,937.0,4143.7,37,0
88,2024-01-02 13:00:00,66.51,1.301,99.82,1010.8,4748.4,26,0
88,2024-01-02 14:00:00,65.8,1.434,94.93,939.3,4663.1,37,0
88,2024-01-02 15:00:00,67.01,1.142,95.0,970.5,4329.2,24,0
88,2024-01-02 16:00:00,69.32,1.462,95.01,1020.9,4507.0,31,0
88,2024-01-02 17:00:00,66.19,0.691,93.45,966.7,4722.3,24,0
88,2024-01-02 18:00:00,68.8,1.109,87.36,945.8,4073.5,26,0
88,2024-01-02 19:00:00,65.03,1.337,90.61,991.5,4363.0,53,0
88,2024-01-02 20:00:00,66.85,1.687,92.93,947.5,4042.6,27,0
88,2024-01-02 21:00:00,67.43,1.103,91.63,992.3,4647.4,25,0
88,2024-01-02 22:00:00,66.64,1.747,95.67,963.9,4615.1,34,0
88,2024-01-02 23:00:00,65.36,1.357,91.58,987.4,4257.3,24,0
88,2024-01-03 00:00:00,65.15,1.178,93.82,945.7,4083.0,40,0
88,2024-01-03 01:00:00,60.14,1.357,93.81,934.1,4225.6,28,0
89,2024-01-01 00:00:00,64.67,2.34,89.08,968.0,4359.6,32,0
89,2024-01-01 01:00:00,67.14,1.832,87.29,1010.4,4388.6,32,0
89,2024-01-01 02:00:00,65.75,1.947,95.65,932.7,4819.2,31,0
89,2024-01-01 03:00:00,63.17,2.143,88.36,911.4,4071.5,28,0
89,2024-01-01 04:00:00,66.17,2.731,93.7,1026.3,4828.3,38,0
89,2024-01-01 05:00:00,64.79,1.955,91.79,1004.1,4488.5,26,0
89,2024-01-01 06:00:00,67.2,1.63,89.77,947.2,4404.0,34,0
89,2024-01-01 07:00:00,64.59,1.972,91.98,891.9,4814.4,29,0
89,2024-01-01 08:00:00,66.6,1.92,85.04,944.3,4268.4,21,0
89,2024-01-01 09:00:00,65.92,2.07,85.0,898.9,4148.9,33,0
89,2024-01-01 10:00:00,67.61,2.408,88.92,1027.0,4208.1,28,0
89,2024-01-01 11:00:00,65.12,1.824,88.95,920.4,4692.2,35,0
89,2024-01-01 12:00:00,67.47,1.783,85.88,980.5,4672.7,37,0
89,2024-01-01 13:00:00,65.13,1.84,87.12,983.6,4696.2,32,0
89,2024-01-01 14:00:00,67.14,1.853,86.16,946.7,4298.5,23,0
89,2024-01-01 15:00:00,65.13,1.918,84.2,958.9,4690.7,31,0
89,2024-01-01 16:00:00,62.67,1.579,86.83,971.5,4346.8,20,0
89,2024-01-01 17:00:00,65.75,1.702,84.18,926.3,4750.4,33,0
89,2024-01-01 18:00:00,63.73,1.654,90.08,998.8,4102.1,47,0
89,2024-01-01 19:00:00,65.48,2.553,84.54,943.3,4729.0,29,0
89,2024-01-01 20:00:00,65.99,2.101,85.08,970.8,4301.2,27,0
89,2024-01-01 21:00:00,62.46,2.314,86.07,986.0,4709.1,26,0
89,2024-01-01 22:00:00,63.75,2.012,86.04,1015.5,4487.6,30,0
89,2024-01-01 23:00:00,65.62,1.777,91.27,987.8,4063.0,33,0
89,2024-01-02 00:00:00,63.51,1.667,83.66,942.4,4459.6,36,0
89,2024-01-02 01:00:00,63.68,2.079,87.09,984.7,4205.8,31,0
89,2024-01-02 02:00:00,62.82,2.075,91.94,940.7,4849.3,27,0
89,2024-01-02 03:00:00,65.38,1.761,87.18,1012.3,4211.5,32,0
89,2024-01-02 04:00:00,64.37,1.896,83.6,942.2,4498.4,29,0
89,2024-01-02 05:00:00,64.28,2.833,86.62,981.5,4516.7,29,0
89,2024-01-02 06:00:00,61.88,1.936,86.4,948.9,4904.4,33,0
89,2024-01-02 07:00:00,64.82,1.924,90.68,1022.2,4145.7,29,0
89,2024-01-02 08:00:00,64.13,1.853,84.8,994.9,4781.4,26,0
89,2024-01-02 09:00:00,63.5,1.389,85.14,956.8,4112.3,27,0
89,2024-01-02 10:00:00,67.61,2.032,90.09,957.7,4152.9,33,0
89,2024-01-02 11:00:00,66.38,1.713,80.17,981.1,4426.2,44,0
89,2024-01-02 12:00:00,65.61,1.189,89.28,978.3,4737.4,20,0
89,2024-01-02 13:00:00,62.47,2.194,87.46,964.0,4055.1,32,0
89,2024-01-02 14:00:00,64.45,2.137,82.44,944.4,4068.9,30,0
89,2024-01-02 15:00:00,65.41,1.922,84.09,1018.2,4493.7,28,0
89,2024-01-02 16:00:00,68.45,1.846,91.33,972.3,4557.3,28,0
89,2024-01-02 17:00:00,67.36,2.313,84.38,1037.8,4824.1,28,0
89,2024-01-02 18:00:00,67.01,1.86,90.65,957.5,4919.6,30,0
89,2024-01-02 19:00:00,66.99,1.907,90.09,969.3,4428.9,23,0
89,2024-01-02 20:00:00,64.56,2.306,86.91,970.5,4343.3,34,0
89,2024-01-02 21:00:00,62.75,1.87,87.63,921.3,4101.2,30,0
89,2024-01-02 22:00:00,66.47,2.216,88.79,1025.4,4704.8,26,0
89,2024-01-02 23:00:00,64.35,2.298,83.54,966.9,4101.6,35,0
89,2024-01-03 00:00:00,67.27,1.536,82.0,968.0,4113.9,24,0
89,2024-01-03 01:00:00,63.06,1.84,87.01,998.0,4752.6,29,0
90,2024-01-01 00:00:00,65.36,1.378,105.83,1196.2,4911.6,31,0
90,2024-01-01 01:00:00,65.96,1.086,103.53,1164.0,4680.6,26,0
90,2024-01-01 02:00:00,61.27,1.13,106.8,1196.6,4423.9,27,0
90,2024-01-01 03:00:00,63.05,0.633,101.1,1187.7,4932.2,36,0
90,2024-01-01 04:00:00,60.84,1.508,101.24,1184.5,4818.0,28,0
90,2024-01-01 05:00:00,61.07,1.178,99.34,1144.6,4806.4,22,0
90,2024-01-01 06:00:00,63.6,1.221,98.67,1186.1,4574.9,37,0
90,2024-01-01 07:00:00,66.22,1.534,108.41,1136.6,4668.8,36,0
90,2024-01-01 08:00:00,68.09,1.099,101.99,1172.4,4206.3,29,0
90,2024-01-01 09:00:00,58.5,1.554,98.39,1196.4,4182.2,36,0
90,2024-01-01 10:00:00,67.03,1.546,104.5,1166.7,4298.8,30,0
90,2024-01-01 11:00:00,60.69,1.277,102.79,1166.8,4202.0,31,0
90,2024-01-01 12:00:00,66.38,2.059,98.83,1156.6,4064.1,29,0
90,2024-01-01 13:00:00,63.35,1.515,103.86,1129.1,4300.6,20,0
90,2024-01-01 14:00:00,67.01,1.564,102.02,1083.9,4539.9,29,0
90,2024-01-01 15:00:00,62.23,1.885,101.18,1216.6,4774.3,25,0
90,2024-01-01 16:00:00,65.74,1.05,107.8,1145.4,4174.7,32,0
90,2024-01-01 17:00:00,64.13,1.649,104.81,1148.3,4797.9,39,0
90,2024-01-01 18:00:00,67.77,1.432,104.05,1170.8,4596.8,32,0
90,2024-01-01 19:00:00,66.97,1.567,101.05,1103.3,4443.8,31,0
90,2024-01-01 20:00:00,62.1,1.097,100.5,1137.4,4772.3,18,0
90,2024-01-01 21:00:00,61.81,1.739,104.85,1147.3,4915.0,33,0
90,2024-01-01 22:00:00,62.31,1.314,100.52,1132.6,4225.1,30,0
90,2024-01-01 23:00:00,67.14,1.251,102.42,1138.9,4611.9,42,0
90,2024-01-02 00:00:00,59.91,1.516,96.58,1139.9,4636.0,28,0
90,2024-01-02 01:00:00,63.55,1.456,105.45,1117.8,4641.9,36,0
90,2024-01-02 02:00:00,63.65,1.355,101.16,1150.6,4378.0,30,0
90,2024-01-02 03:00:00,62.1,0.824,97.39,1178.4,4855.5,30,0
90,2024-01-02 04:00:00,62.09,0.996,108.01,1162.0,4159.1,33,0
90,2024-01-02 05:00:00,64.75,1.484,101.62,1187.1,4760.5,30,0
90,2024-01-02 06:00:00,64.74,1.391,104.74,1094.2,4609.9,27,0
90,2024-01-02 07:00:00,64.72,1.1,98.85,1165.6,4903.8,26,0
90,2024-01-02 08:00:00,61.61,0.94,102.21,1170.8,4912.8,25,0
90,2024-01-02 09:00:00,62.88,1.178,106.4,1194.9,4372.7,27,0
90,2024-01-02 10:00:00,60.51,1.356,101.53,1202.9,4610.9,29,0
90,2024-01-02 11:00:00,67.47,1.291,99.52,1090.2,4269.8,35,0
90,2024-01-02 12:00:00,66.85,1.089,107.82,1116.4,4426.7,26,0
90,2024-01-02 13:00:00,63.92,0.777,103.79,1103.5,4338.5,34,0
90,2024-01-02 14:00:00,64.21,0.988,102.27,1177.0,4818.6,33,0
90,2024-01-02 15:00:00,64.42,1.671,106.95,1148.6,4671.0,28,0
90,2024-01-02 16:00:00,59.13,1.002,102.81,1171.8,4350.2,37,0
90,2024-01-02 17:00:00,65.97,1.38,105.51,1158.0,4880.3,32,0
90,2024-01-02 18:00:00,62.45,1.611,98.85,1163.0,4559.0,30,0
90,2024-01-02 19:00:00,62.07,0.507,100.16,1204.0,4249.5,30,0
90,2024-01-02 20:00:00,65.1,0.923,100.93,1132.2,4945.2,29,0
90,2024-01-02 21:00:00,66.92,1.309,104.81,1171.9,4436.8,31,0
90,2024-01-02 22:00:00,62.79,1.396,102.51,1115.7,4226.9,28,0
90,2024-01-02 23:00:00,62.37,1.225,98.36,1092.4,4642.8,41,0
90,2024-01-03 00:00:00,61.5,1.161,106.51,1123.9,4387.8,27,0
90,2024-01-03 01:00:00,60.59,0.984,105.06,1133.7,4514.6,28,0
91,2024-01-01 00:00:00,67.29,1.031,92.5,933.8,4782.6,24,0
91,2024-01-01 01:00:00,66.89,1.157,96.61,1032.8,4408.7,41,0
91,2024-01-01 02:00:00,71.03,1.251,95.12,946.6,4441.9,32,0
91,2024-01-01 03:00:00,73.76,0.987,96.58,999.1,4523.7,39,0
91,2024-01-01 04:00:00,73.54,1.015,95.67,1001.0,4250.5,36,0
91,2024-01-01 05:00:00,67.64,0.787,93.59,970.7,4328.6,29,0
91,2024-01-01 06:00:00,73.88,0.93,95.6,960.4,4213.5,32,0
91,2024-01-01 07:00:00,66.86,1.606,90.27,996.2,4222.7,33,0
91,2024-01-01 08:00:00,69.22,1.131,92.84,1008.8,4141.9,38,0
91,2024-01-01 09:00:00,70.57,1.093,96.9,1014.6,4765.4,29,0
91,2024-01-01 10:00:00,71.54,1.099,96.59,979.6,4924.6,32,0
91,2024-01-01 11:00:00,68.49,0.784,93.44,1008.1,4618.2,30,0
91,2024-01-01 12:00:00,69.48,1.012,93.6,987.6,4769.5,24,0
91,2024-01-01 13:00:00,71.48,1.146,93.06,1004.2,4712.7,33,0
91,2024-01-01 14:00:00,70.74,1.569,99.35,973.8,4577.5,34,0
91,2024-01-01 15:00:00,69.24,1.312,93.39,960.8,4826.5,24,0
91,2024-01-01 16:00:00,72.16,1.525,92.61,926.3,4756.5,28,0
91,2024-01-01 17:00:00,70.73,1.667,89.64,1014.9,4161.9,35,0
91,2024-01-01 18:00:00,69.26,0.775,96.62,995.1,4348.4,31,0
91,2024-01-01 19:00:00,68.82,0.812,94.76,930.0,4747.7,32,0
91,2024-01-01 20:00:00,69.12,0.117,92.27,980.5,5000.1,38,0
91,2024-01-01 21:00:00,70.71,1.376,94.28,968.7,4149.3,32,0
91,2024-01-01 22:00:00,66.68,1.267,90.29,984.4,4436.2,24,0
91,2024-01-01 23:00:00,72.49,0.652,94.71,990.4,4457.9,30,0
91,2024-01-02 00:00:00,70.33,1.544,95.8,1001.5,4214.8,33,0
91,2024-01-02 01:00:00,65.85,1.352,96.5,1011.2,4414.9,33,0
91,2024-01-02 02:00:00,66.95,1.117,97.29,963.3,4385.0,31,0
91,2024-01-02 03:00:00,67.56,0.768,90.61,964.6,4478.1,24,0
91,2024-01-02 04:00:00,67.67,1.258,91.11,1030.5,4450.4,27,0
91,2024-01-02 05:00:00,69.85,1.059,99.04,1012.8,4607.7,29,0
91,2024-01-02 06:00:00,70.82,0.645,98.53,954.6,4270.1,36,0
91,2024-01-02 07:00:00,75.24,0.729,95.12,1033.1,4605.3,28,0
91,2024-01-02 08:00:00,68.17,1.049,89.33,930.7,4241.0,32,0
91,2024-01-02 09:00:00,66.19,0.855,93.71,983.0,4418.2,24,0
91,2024-01-02 10:00:00,69.02,1.033,94.44,997.4,5036.9,28,0
91,2024-01-02 11:00:00,69.36,1.307,90.26,1035.1,4688.0,25,0
91,2024-01-02 12:00:00,66.63,0.985,89.03,1016.3,4322.6,31,0
91,2024-01-02 13:00:00,71.56,1.344,95.3,1009.8,4482.4,34,0
91,2024-01-02 14:00:00,68.66,0.721,93.97,1043.7,4554.4,23,0
91,2024-01-02 15:00:00,71.51,1.05,92.58,968.6,4465.0,36,0
91,2024-01-02 16:00:00,71.76,1.278,95.38,1060.0,4472.2,32,0
91,2024-01-02 17:00:00,69.06,1.575,95.84,973.3,4642.3,31,0
91,2024-01-02 18:00:00,70.22,0.65,93.46,949.0,4304.3,35,0
91,2024-01-02 19:00:00,71.93,1.416,91.17,954.4,4753.8,30,0
91,2024-01-02 20:00:00,74.32,0.812,97.44,969.8,4190.9,28,0
91,2024-01-02 21:00:00,68.8,0.999,96.5,1073.1,4194.0,35,0
91,2024-01-02 22:00:00,70.2,1.041,103.37,946.9,4331.4,40,0
91,2024-01-02 23:00:00,69.04,1.354,92.55,947.4,4394.9,42,0
91,2024-01-03 00:00:00,69.43,0.653,93.04,1027.1,4325.7,27,0
91,2024-01-03 01:00:00,69.15,1.277,96.05,970.7,5013.0,38,0
92,2024-01-01 00:00:00,69.68,1.53,121.82,852.9,4271.9,43,0
92,2024-01-01 01:00:00,67.85,1.3,120.46,868.6,4343.0,34,0
92,2024-01-01 02:00:00,69.79,1.545,119.5,879.4,4688.3,30,0
92,2024-01-01 03:00:00,69.42,1.294,122.15,870.1,4293.7,39,0
92,2024-01-01 04:00:00,70.69,2.159,121.31,836.0,4930.1,18,0
92,2024-01-01 05:00:00,67.48,1.433,117.65,862.6,4285.0,35,0
92,2024-01-01 06:00:00,73.6,1.387,127.54,870.4,4528.6,30,0
92,2024-01-01 07:00:00,69.96,1.221,116.52,900.8,5048.4,35,0
92,2024-01-01 08:00:00,73.62,1.331,126.33,860.0,4238.6,35,0
92,2024-01-01 09:00:00,66.49,1.611,117.48,874.7,4554.0,34,0
92,2024-01-01 10:00:00,70.66,1.338,117.8,874.3,4230.9,24,0
92,2024-01-01 11:00:00,68.94,1.806,116.51,855.6,4814.4,27,0
92,2024-01-01 12:00:00,70.25,1.767,126.53,872.1,4750.8,31,0
92,2024-01-01 13:00:00,71.69,1.199,118.75,857.0,4442.1,28,0
92,2024-01-01 14:00:00,65.69,2.162,117.21,828.6,4370.6,21,0
92,2024-01-01 15:00:00,69.38,1.591,118.61,799.7,4747.8,34,0
92,2024-01-01 16:00:00,69.44,1.667,119.35,917.3,4289.5,30,0
92,2024-01-01 17:00:00,74.75,1.521,114.47,850.3,4299.4,32,0
92,2024-01-01 18:00:00,69.08,1.885,124.4,782.1,4730.2,28,0
92,2024-01-01 19:00:00,68.3,1.335,121.49,904.2,5074.4,32,0
92,2024-01-01 20:00:00,69.42,1.984,118.79,890.0,4850.8,23,0
92,2024-01-01 21:00:00,65.38,1.663,119.81,828.3,4919.5,29,0
92,2024-01-01 22:00:00,69.14,1.604,118.85,880.3,4770.1,38,0
92,2024-01-01 23:00:00,67.65,1.598,119.6,854.0,4323.6,25,0
92,2024-01-02 00:00:00,69.24,0.899,115.55,856.8,4896.3,36,0
92,2024-01-02 01:00:00,66.88,1.337,122.14,849.3,5029.9,31,0
92,2024-01-02 02:00:00,71.27,1.305,119.63,826.3,4407.4,22,0
92,2024-01-02 03:00:00,70.14,1.478,117.12,866.0,4966.5,32,0
92,2024-01-02 04:00:00,67.82,1.132,119.23,851.9,4929.6,21,0
92,2024-01-02 05:00:00,68.54,1.509,122.42,892.7,4871.0,33,0
92,2024-01-02 06:00:00,70.73,1.924,122.02,833.9,4393.2,39,0
92,2024-01-02 07:00:00,63.88,1.906,117.5,804.3,4470.8,35,0
